4800	4800	3840	23	7571.5	397.733260
9600	9600	3840	69	10188.5	138.923877
14400	14400	3840	143	11146.3	117.402878
19200	19200	3840	278	10176.1	230.432518
24000	24000	3840	674	6567.4	193.883618
28800	28800	3840	1239	5140.6	107.375848
33600	33600	3840	1982	4373.7	76.558690
38400	38400	3840	2906	3897.0	45.870134
43200	43200	3840	3971	3609.1	40.095642
48000	48000	3840	5189	3409.8	30.653214
52800	52800	3840	6573	3257.3	12.509876
57600	57600	3840	8102	3145.1	20.300866
62400	62400	3840	9846	3037.3	20.010378
67200	67200	3840	11690	2966.8	16.564614
72000	72000	3840	13681	2910.2	12.974052
76800	76800	3840	15902	2848.6	18.004783
4800	4800	3840	20	8667.6	346.325242
9600	9600	3840	60	11866.8	84.889540
14400	14400	3840	127	12581.2	60.247412
19200	19200	3840	222	12728.0	68.803418
24000	24000	3840	344	12862.0	42.600412
28800	28800	3840	491	12971.3	34.995109
33600	33600	3840	676	12832.4	70.490243
38400	38400	3840	883	12832.3	77.005988
43200	43200	3840	1130	12682.4	60.642839
48000	48000	3840	1400	12642.4	73.510431
52800	52800	3840	1703	12574.9	86.154653
57600	57600	3840	2043	12469.4	63.898177
62400	62400	3840	2407	12422.3	78.058384
67200	67200	3840	2806	12357.7	55.691686
72000	72000	3840	3236	12302.3	36.301563
76800	76800	3840	3701	12240.3	72.520185
4800	4800	3840	22	8207.3	305.011715
9600	9600	3840	63	11239.6	240.572319
14400	14400	3840	133	11989.3	127.261649
19200	19200	3840	233	12146.5	159.629952
24000	24000	3840	356	12411.2	86.353797
28800	28800	3840	514	12384.2	170.352012
33600	33600	3840	702	12352.1	143.813031
38400	38400	3840	943	12009.4	115.660186
43200	43200	3840	1228	11670.2	165.672394
48000	48000	3840	1557	11362.0	171.769788
52800	52800	3840	1911	11204.0	93.061897
57600	57600	3840	2329	10940.3	125.818459
62400	62400	3840	2773	10784.6	73.313258
67200	67200	3840	3272	10598.2	57.310004
72000	72000	3840	3810	10449.7	102.811848
76800	76800	3840	4371	10362.8	81.932079
4800	4800	3840	19	9161.2	315.686509
9600	9600	3840	61	11515.4	212.656136
14400	14400	3840	130	12248.4	89.331676
19200	19200	3840	229	12380.6	114.747301
24000	24000	3840	351	12593.6	58.768338
28800	28800	3840	504	12643.0	116.069685
33600	33600	3840	682	12722.1	58.191499
38400	38400	3840	900	12581.0	134.304893
43200	43200	3840	1150	12463.4	119.397486
48000	48000	3840	1458	12136.8	82.308218
52800	52800	3840	1792	11946.0	147.634506
57600	57600	3840	2194	11616.0	148.883538
62400	62400	3840	2618	11423.9	91.481880
67200	67200	3840	3086	11238.8	70.530259
72000	72000	3840	3606	11041.5	148.024767
76800	76800	3840	4137	10948.9	87.873792
4800	4800	3840	21	8600.3	291.203828
9600	9600	3840	63	11214.1	215.902761
14400	14400	3840	132	12061.1	88.670023
19200	19200	3840	231	12264.8	99.716565
24000	24000	3840	354	12511.4	65.820236
28800	28800	3840	504	12631.0	78.323770
33600	33600	3840	681	12740.2	42.577823
38400	38400	3840	885	12794.0	57.077441
43200	43200	3840	1116	12844.9	18.888551
48000	48000	3840	1378	12839.0	37.015109
52800	52800	3840	1666	12848.3	47.403344
57600	57600	3840	1995	12771.6	53.232256
62400	62400	3840	2346	12748.8	38.194015
67200	67200	3840	2733	12692.2	54.040416
72000	72000	3840	3162	12590.0	118.005617
76800	76800	3840	3621	12510.4	92.150467
4800	4800	3840	20	8846.3	298.550950
9600	9600	3840	61	11584.3	166.330053
14400	14400	3840	131	12187.1	130.144360
19200	19200	3840	230	12306.4	138.673429
24000	24000	3840	352	12550.2	95.469350
28800	28800	3840	503	12676.2	86.646027
33600	33600	3840	679	12761.3	46.333044
38400	38400	3840	881	12849.7	34.416156
43200	43200	3840	1113	12883.1	28.732707
48000	48000	3840	1369	12927.7	26.081299
52800	52800	3840	1654	12944.1	22.872253
57600	57600	3840	1970	12936.2	30.189702
62400	62400	3840	2311	12940.2	40.875175
67200	67200	3840	2687	12908.8	48.107182
72000	72000	3840	3102	12833.0	66.981423
76800	76800	3840	3533	12821.1	94.599700
4800	4800	3840	21	8253.8	173.983854
9600	9600	3840	66	10735.9	166.910253
14400	14400	3840	139	11493.3	93.814837
19200	19200	3840	244	11612.9	76.603966
24000	24000	3840	512	8632.2	313.445709
28800	28800	3840	962	6624.7	130.269940
33600	33600	3840	1568	5530.0	87.163170
38400	38400	3840	2327	4865.8	61.036152
43200	43200	3840	3221	4449.7	54.839843
48000	48000	3840	4295	4120.0	51.525789
52800	52800	3840	5493	3897.6	33.110480
57600	57600	3840	6878	3704.8	13.595299
62400	62400	3840	8409	3556.4	21.092577
67200	67200	3840	10094	3435.7	17.035424
72000	72000	3840	11904	3344.4	22.316158
76800	76800	3840	13966	3243.6	23.833937
4800	4800	3840	20	8966.7	238.870402
9600	9600	3840	59	11948.4	86.633294
14400	14400	3840	126	12595.2	57.541008
19200	19200	3840	225	12606.0	53.598901
24000	24000	3840	408	10852.6	351.539997
28800	28800	3840	662	9629.8	245.810727
33600	33600	3840	1018	8514.5	239.090182
38400	38400	3840	1373	8246.7	394.383396
43200	43200	3840	1886	7599.6	280.528764
48000	48000	3840	2531	6991.5	380.265802
52800	52800	3840	3201	6689.7	283.240552
57600	57600	3840	4017	6343.5	173.630579
62400	62400	3840	4913	6086.7	161.490579
67200	67200	3840	5779	6001.8	145.189347
72000	72000	3840	6845	5816.0	137.732604
76800	76800	3840	7936	5708.3	60.755602
