4800	4800	3840	23	7652.9	232.228653
9600	9600	3840	69	10234.6	148.170792
14400	14400	3840	144	11095.0	86.685664
19200	19200	3840	275	10287.4	251.176521
24000	24000	3840	646	6852.9	277.736119
28800	28800	3840	1217	5233.2	93.344983
33600	33600	3840	2014	4305.5	55.034487
38400	38400	3840	2922	3875.7	60.184526
43200	43200	3840	4047	3541.2	37.694890
48000	48000	3840	5327	3321.5	27.933555
52800	52800	3840	6734	3179.6	22.814339
57600	57600	3840	8302	3069.2	23.157374
62400	62400	3840	10083	2965.9	16.916147
67200	67200	3840	12038	2881.0	21.174812
72000	72000	3840	14069	2829.8	10.875131
76800	76800	3840	16341	2772.0	9.535115
4800	4800	3840	20	8914.6	466.867210
9600	9600	3840	60	11890.9	347.597008
14400	14400	3840	124	12791.5	129.241316
19200	19200	3840	218	12966.8	69.481723
24000	24000	3840	339	13057.5	45.013806
28800	28800	3840	485	13134.7	45.465854
33600	33600	3840	664	13054.8	68.403008
38400	38400	3840	873	12966.1	73.002775
43200	43200	3840	1111	12897.1	63.817603
48000	48000	3840	1377	12854.1	76.916232
52800	52800	3840	1673	12795.3	64.518987
57600	57600	3840	1994	12777.1	83.991948
62400	62400	3840	2347	12744.0	54.130839
67200	67200	3840	2731	12698.1	56.431196
72000	72000	3840	3157	12611.3	43.036946
76800	76800	3840	3591	12613.1	52.272577
4800	4800	3840	20	8977.1	456.867456
9600	9600	3840	59	11905.8	342.610711
14400	14400	3840	126	12645.1	151.127789
19200	19200	3840	222	12734.0	118.059356
24000	24000	3840	344	12861.1	154.331815
28800	28800	3840	492	12946.9	113.030830
33600	33600	3840	670	12937.9	94.227952
38400	38400	3840	876	12929.9	143.929130
43200	43200	3840	1104	12977.4	90.982761
48000	48000	3840	1381	12808.8	93.166685
52800	52800	3840	1688	12680.9	95.932662
57600	57600	3840	2026	12575.7	150.622457
62400	62400	3840	2420	12355.5	85.648636
67200	67200	3840	2834	12236.7	87.765376
72000	72000	3840	3271	12171.9	91.971668
76800	76800	3840	3787	11961.9	117.624647
4800	4800	3840	18	9595.2	429.604056
9600	9600	3840	58	12135.7	210.620668
14400	14400	3840	125	12773.3	133.674012
19200	19200	3840	220	12857.1	108.255690
24000	24000	3840	342	12927.2	97.080354
28800	28800	3840	491	12961.3	145.662011
33600	33600	3840	670	12941.5	149.947206
38400	38400	3840	880	12873.1	142.587315
43200	43200	3840	1118	12816.5	122.479673
48000	48000	3840	1403	12614.2	148.982832
52800	52800	3840	1736	12336.1	147.192773
57600	57600	3840	2076	12276.2	139.404214
62400	62400	3840	2493	11997.6	152.291273
67200	67200	3840	2936	11811.4	162.532574
72000	72000	3840	3378	11784.3	113.650367
76800	76800	3840	3927	11534.6	113.177860
4800	4800	3840	19	9086.2	405.371103
9600	9600	3840	59	11977.4	239.175424
14400	14400	3840	126	12655.3	172.795430
19200	19200	3840	221	12801.5	110.644226
24000	24000	3840	343	12899.5	107.122898
28800	28800	3840	492	12952.6	156.869754
33600	33600	3840	666	13012.6	101.428082
38400	38400	3840	869	13037.3	103.902129
43200	43200	3840	1093	13118.2	43.019732
48000	48000	3840	1348	13131.0	63.055519
52800	52800	3840	1631	13129.1	61.616360
57600	57600	3840	1933	13182.0	54.719625
62400	62400	3840	2276	13141.4	51.467002
67200	67200	3840	2637	13153.7	36.695002
72000	72000	3840	3027	13150.9	43.920989
76800	76800	3840	3449	13134.6	51.131213
4800	4800	3840	20	9043.0	590.725818
9600	9600	3840	60	11868.8	303.388830
14400	14400	3840	125	12764.9	131.796353
19200	19200	3840	221	12805.1	130.581172
24000	24000	3840	343	12909.8	135.235928
28800	28800	3840	490	13013.5	99.114107
33600	33600	3840	665	13032.4	67.828708
38400	38400	3840	867	13057.5	95.396598
43200	43200	3840	1090	13151.7	46.971203
48000	48000	3840	1346	13146.3	54.193812
52800	52800	3840	1628	13152.5	28.290750
57600	57600	3840	1929	13212.5	45.241179
62400	62400	3840	2266	13195.3	40.523163
67200	67200	3840	2626	13206.4	52.553883
72000	72000	3840	3014	13209.5	47.482259
76800	76800	3840	3435	13188.2	49.562251
4800	4800	3840	20	8734.4	458.063704
9600	9600	3840	60	11705.6	426.220642
14400	14400	3840	127	12524.0	164.723855
19200	19200	3840	226	12547.7	151.349552
24000	24000	3840	389	11364.3	200.236712
28800	28800	3840	704	9042.5	204.897081
33600	33600	3840	1151	7531.9	240.538098
38400	38400	3840	1663	6807.7	152.889082
43200	43200	3840	2329	6155.2	113.102784
48000	48000	3840	3066	5771.0	65.348166
52800	52800	3840	3915	5469.5	74.784523
57600	57600	3840	4896	5204.0	81.499532
62400	62400	3840	5977	5003.2	67.744363
67200	67200	3840	7104	4881.8	43.187572
72000	72000	3840	8352	4766.6	38.319531
76800	76800	3840	9661	4688.6	32.269868
4800	4800	3840	21	8613.4	344.916463
9600	9600	3840	59	11964.8	227.331457
14400	14400	3840	126	12675.7	109.648029
19200	19200	3840	221	12804.0	149.839423
24000	24000	3840	342	12947.1	86.423084
28800	28800	3840	510	12501.7	284.329141
33600	33600	3840	746	11629.5	258.987226
38400	38400	3840	998	11349.6	223.185968
43200	43200	3840	1343	10671.1	406.054498
48000	48000	3840	1711	10344.5	282.667209
52800	52800	3840	2131	10048.2	439.801533
57600	57600	3840	2642	9644.8	185.068887
62400	62400	3840	3149	9496.0	249.899550
67200	67200	3840	3712	9343.1	309.037939
72000	72000	3840	4412	9022.9	189.415499
76800	76800	3840	5099	8883.9	249.921013
