48000	48000	3840	103	3446.0	200.967740
96000	96000	3840	354	4000.6	432.127663
144000	144000	3840	927	3436.3	156.341561
192000	192000	3840	1665	3401.0	108.891025
240000	240000	3840	2552	3467.0	97.849523
288000	288000	3840	3648	3491.9	65.662050
336000	336000	3840	4914	3528.6	64.660287
384000	384000	3840	6399	3539.4	52.115872
48000	48000	3840	106	3327.6	215.007574
96000	96000	3840	332	4266.9	242.551404
144000	144000	3840	818	3892.3	143.173120
192000	192000	3840	1462	3871.8	137.840984
240000	240000	3840	2253	3926.6	103.927510
288000	288000	3840	3267	3899.4	69.892192
336000	336000	3840	4487	3864.8	70.250365
384000	384000	3840	5944	3810.7	56.887711
48000	48000	3840	102	3462.2	177.354468
96000	96000	3840	304	4660.7	187.975555
144000	144000	3840	646	4931.4	134.318354
192000	192000	3840	1155	4901.6	173.963827
240000	240000	3840	1804	4905.1	127.466377
288000	288000	3840	2601	4898.3	100.759539
336000	336000	3840	3561	4870.0	110.472759
384000	384000	3840	4653	4867.7	70.277504
48000	48000	3840	103	3440.4	205.225922
96000	96000	3840	309	4585.6	232.485609
144000	144000	3840	662	4810.9	149.350096
192000	192000	3840	1182	4791.0	130.951674
240000	240000	3840	1845	4795.8	134.354041
288000	288000	3840	2657	4795.7	93.464560
336000	336000	3840	3650	4750.4	111.009329
384000	384000	3840	4748	4770.0	72.308807
48000	48000	3840	103	3421.7	201.771687
96000	96000	3840	281	5029.7	150.845069
144000	144000	3840	532	5983.5	174.933585
192000	192000	3840	922	6141.9	172.058622
240000	240000	3840	1437	6156.6	146.783572
288000	288000	3840	2080	6124.2	145.305450
336000	336000	3840	2869	6044.8	143.240733
384000	384000	3840	3787	5981.2	97.891339
48000	48000	3840	103	3447.0	200.834620
96000	96000	3840	278	5083.0	132.866022
144000	144000	3840	527	6039.1	159.943762
192000	192000	3840	908	6237.9	172.387021
240000	240000	3840	1418	6239.0	183.253802
288000	288000	3840	2046	6226.9	148.977137
336000	336000	3840	2821	6147.1	131.939123
384000	384000	3840	3733	6068.0	108.937211
48000	48000	3840	102	3462.1	181.584223
96000	96000	3840	280	5055.8	135.780583
144000	144000	3840	537	5935.1	169.002955
192000	192000	3840	937	6041.9	172.176415
240000	240000	3840	1501	5896.2	192.024561
288000	288000	3840	2255	5650.5	154.946341
336000	336000	3840	3257	5323.5	147.065536
384000	384000	3840	4616	4906.8	108.617855
48000	48000	3840	102	3467.4	178.838820
96000	96000	3840	280	5056.0	137.242734
144000	144000	3840	533	5972.6	181.536482
192000	192000	3840	925	6121.7	175.092029
240000	240000	3840	1467	6030.2	192.463626
288000	288000	3840	2160	5897.4	159.700783
336000	336000	3840	3070	5648.4	155.560639
384000	384000	3840	4206	5385.3	111.478298
48000	48000	3840	102	3472.6	170.757235
96000	96000	3840	339	4173.9	246.593134
144000	144000	3840	750	4249.2	172.313028
192000	192000	3840	1385	4087.5	111.963408
240000	240000	3840	2211	4001.8	144.629287
288000	288000	3840	3275	3890.0	80.760303
336000	336000	3840	4517	3839.4	86.679820
384000	384000	3840	5967	3795.6	75.870280
48000	48000	3840	103	3441.9	203.377617
96000	96000	3840	327	4328.4	529.025624
144000	144000	3840	839	3798.3	137.372903
192000	192000	3840	1476	3836.7	113.812297
240000	240000	3840	2271	3895.8	84.064715
288000	288000	3840	3246	3924.3	92.998993
336000	336000	3840	4483	3867.8	89.278137
384000	384000	3840	5856	3867.7	123.467012
