4800	4800	3840	24	7478.9	344.217168
9600	9600	3840	70	10079.0	184.164960
14400	14400	3840	143	11113.1	93.136532
19200	19200	3840	282	10047.8	350.155245
24000	24000	3840	680	6505.5	159.222451
28800	28800	3840	1272	5006.9	136.487511
33600	33600	3840	2043	4243.2	79.939774
38400	38400	3840	2999	3776.0	41.889535
43200	43200	3840	4133	3467.9	34.900384
48000	48000	3840	5364	3298.8	24.963697
52800	52800	3840	6786	3154.9	27.622010
57600	57600	3840	8377	3041.8	20.970420
62400	62400	3840	10087	2964.7	8.534781
67200	67200	3840	12076	2871.9	11.487779
72000	72000	3840	14144	2814.9	13.065041
76800	76800	3840	16398	2762.5	13.272254
4800	4800	3840	21	8427.4	283.519041
9600	9600	3840	59	11900.3	133.118579
14400	14400	3840	125	12692.6	68.263790
19200	19200	3840	220	12886.1	32.806622
24000	24000	3840	340	13020.0	34.101324
28800	28800	3840	487	13076.5	46.669562
33600	33600	3840	665	13038.6	74.930027
38400	38400	3840	873	12974.8	74.708402
43200	43200	3840	1117	12834.9	64.651398
48000	48000	3840	1390	12731.8	106.939327
52800	52800	3840	1687	12688.8	90.991546
57600	57600	3840	2024	12586.8	80.123485
62400	62400	3840	2377	12578.9	45.745948
67200	67200	3840	2774	12503.5	52.190431
72000	72000	3840	3205	12422.3	53.528439
76800	76800	3840	3656	12389.8	44.526864
4800	4800	3840	22	7888.5	287.885864
9600	9600	3840	65	10937.3	233.263383
14400	14400	3840	133	12011.5	116.746748
19200	19200	3840	231	12242.8	135.489229
24000	24000	3840	353	12524.2	79.747667
28800	28800	3840	505	12612.8	96.032184
33600	33600	3840	701	12365.6	163.401911
38400	38400	3840	942	12018.6	150.938347
43200	43200	3840	1219	11760.5	134.857523
48000	48000	3840	1545	11453.6	150.547714
52800	52800	3840	1916	11171.8	106.370035
57600	57600	3840	2332	10928.5	122.943685
62400	62400	3840	2777	10769.7	119.803332
67200	67200	3840	3268	10611.7	101.664465
72000	72000	3840	3806	10460.0	98.608869
76800	76800	3840	4371	10363.2	71.123887
4800	4800	3840	19	9104.7	338.266412
9600	9600	3840	61	11614.1	236.298250
14400	14400	3840	129	12326.1	117.124581
19200	19200	3840	226	12553.3	112.159288
24000	24000	3840	348	12706.1	74.189097
28800	28800	3840	495	12864.6	39.818614
33600	33600	3840	673	12884.1	96.214047
38400	38400	3840	884	12817.7	135.117041
43200	43200	3840	1142	12548.4	193.026153
48000	48000	3840	1445	12242.2	173.574511
52800	52800	3840	1780	12028.0	153.283198
57600	57600	3840	2179	11693.7	232.883718
62400	62400	3840	2608	11465.9	240.926643
67200	67200	3840	3073	11284.6	90.462352
72000	72000	3840	3582	11114.4	109.406970
76800	76800	3840	4144	10931.3	132.531233
4800	4800	3840	21	8488.3	200.756730
9600	9600	3840	63	11198.8	221.337000
14400	14400	3840	131	12164.2	133.483752
19200	19200	3840	228	12410.0	132.754969
24000	24000	3840	350	12621.6	71.016118
28800	28800	3840	497	12823.0	44.422508
33600	33600	3840	673	12881.3	67.817508
38400	38400	3840	873	12972.3	46.010894
43200	43200	3840	1102	13003.3	27.119791
48000	48000	3840	1361	12996.9	56.762807
52800	52800	3840	1651	12965.4	71.343796
57600	57600	3840	1979	12878.2	91.201562
62400	62400	3840	2318	12900.9	79.258506
67200	67200	3840	2716	12770.0	79.641937
72000	72000	3840	3121	12755.0	106.639952
76800	76800	3840	3597	12594.2	78.135756
4800	4800	3840	19	9132.4	182.056482
9600	9600	3840	62	11472.6	167.102703
14400	14400	3840	130	12247.6	119.790782
19200	19200	3840	228	12424.5	128.154741
24000	24000	3840	349	12668.3	84.089855
28800	28800	3840	496	12843.5	58.115962
33600	33600	3840	670	12937.1	40.951392
38400	38400	3840	872	12990.6	22.553432
43200	43200	3840	1098	13056.1	44.518813
48000	48000	3840	1353	13078.6	26.598741
52800	52800	3840	1633	13115.2	41.889785
57600	57600	3840	1949	13076.2	46.435375
62400	62400	3840	2285	13084.5	33.917577
67200	67200	3840	2656	13057.1	51.493456
72000	72000	3840	3059	13013.3	76.528257
76800	76800	3840	3489	12981.5	62.999509
4800	4800	3840	22	8075.9	188.327677
9600	9600	3840	67	10575.8	149.287523
14400	14400	3840	139	11487.3	131.104008
19200	19200	3840	243	11631.8	137.185843
24000	24000	3840	513	8627.2	133.013305
28800	28800	3840	968	6582.8	199.661465
33600	33600	3840	1601	5415.3	101.484066
38400	38400	3840	2382	4754.0	73.706420
43200	43200	3840	3328	4307.2	49.071187
48000	48000	3840	4408	4014.0	41.508557
52800	52800	3840	5688	3764.1	32.600061
57600	57600	3840	7062	3608.0	31.744301
62400	62400	3840	8575	3487.3	17.775650
67200	67200	3840	10371	3344.2	25.217477
72000	72000	3840	12253	3249.2	23.052276
76800	76800	3840	14328	3161.6	13.186267
4800	4800	3840	20	8820.8	303.144530
9600	9600	3840	59	12057.9	78.663138
14400	14400	3840	125	12736.4	48.655106
19200	19200	3840	222	12765.8	90.540588
24000	24000	3840	401	11030.4	408.707622
28800	28800	3840	660	9655.8	427.938205
33600	33600	3840	1006	8620.8	338.404910
38400	38400	3840	1439	7869.4	291.402133
43200	43200	3840	1937	7398.6	394.574310
48000	48000	3840	2535	6979.6	257.014770
52800	52800	3840	3202	6686.4	298.269528
57600	57600	3840	4074	6254.2	159.196143
62400	62400	3840	4912	6088.2	217.465300
67200	67200	3840	5917	5861.8	118.158036
72000	72000	3840	7068	5632.8	179.835407
76800	76800	3840	8119	5579.3	130.737505
