3840	3840	3840	362	313.2
4800	4800	3840	503	352.0
5760	5760	3840	666	382.5
6720	6720	3840	852	407.0
7680	7680	3840	1061	427.1
3840	3840	3840	321	352.9
4800	4800	3840	442	400.5
5760	5760	3840	585	435.5
6720	6720	3840	751	461.8
7680	7680	3840	939	482.3
3840	3840	3840	362	313.2
4800	4800	3840	503	352.0
5760	5760	3840	666	382.5
6720	6720	3840	852	407.0
7680	7680	3840	1061	427.1
