7.32421875 40.71065910284983
11.444091796875 38.65943468999069
16.4794921875 38.47969086769767
22.430419921875 36.651013048059674
29.296875 36.83417153820277
37.078857421875 36.39675792194737
45.7763671875 35.95397397739203
55.389404296875 35.01271643062472
65.91796875 36.615975568007045
77.362060546875 35.37884613184124
89.7216796875 35.47361924291173
102.996826171875 35.19272426462016
117.1875 33.20635359174189
132.293701171875 33.85292024547706
148.3154296875 34.259771254715574
165.252685546875 33.696634276143286
183.10546875 32.65563984287101
