4800	4800	3840	22	8055.3	129.580280
9600	9600	3840	65	10851.6	208.933107
14400	14400	3840	136	11721.0	12.597510
19200	19200	3840	241	11748.7	82.250421
24000	24000	3840	369	12001.5	10.244740
28800	28800	3840	522	12204.2	3.135184
33600	33600	3840	2303	3764.9	2.890485
38400	38400	3840	2995	3781.1	2.364146
43200	43200	3840	3800	3771.7	1.215084
48000	48000	3840	4691	3771.7	1.480539
52800	52800	3840	5645	3792.6	0.987323
57600	57600	3840	6722	3790.4	1.183017
62400	62400	3840	7871	3799.4	0.630565
67200	67200	3840	9117	3804.3	0.860146
72000	72000	3840	10466	3804.1	0.612321
4800	4800	3840	20	8768.3	4.831477
9600	9600	3840	64	10981.4	5.370624
14400	14400	3840	136	11721.5	16.155643
19200	19200	3840	241	11758.1	45.991952
24000	24000	3840	368	12008.9	2.901175
28800	28800	3840	522	12207.3	3.964479
33600	33600	3840	712	12170.1	2.831641
38400	38400	3840	914	12393.5	1.616383
43200	43200	3840	1151	12448.4	1.332089
48000	48000	3840	1416	12493.5	8.145619
52800	52800	3840	1708	12531.9	2.554064
57600	57600	3840	2029	12560.2	2.748836
62400	62400	3840	2380	12563.4	14.045949
67200	67200	3840	3072	11289.8	7.059435
72000	72000	3840	3991	9975.4	6.824155
4800	4800	3840	18	9632.4	9.631532
9600	9600	3840	59	12043.8	3.887881
14400	14400	3840	126	12635.8	7.142995
19200	19200	3840	226	12502.9	245.460820
24000	24000	3840	345	12807.3	132.867154
28800	28800	3840	495	12859.0	88.891796
33600	33600	3840	674	12855.6	64.372817
38400	38400	3840	931	12161.8	169.078517
43200	43200	3840	1427	10047.1	155.189702
48000	48000	3840	2068	8558.3	149.676857
52800	52800	3840	2874	7449.0	103.438643
57600	57600	3840	3819	6672.0	61.955999
62400	62400	3840	4933	6062.6	39.824100
67200	67200	3840	6186	5606.4	42.715590
72000	72000	3840	7594	5243.1	42.616157
4800	4800	3840	18	9572.4	72.428613
9600	9600	3840	59	12042.2	10.892264
14400	14400	3840	126	12644.7	7.154416
19200	19200	3840	222	12758.3	155.213118
24000	24000	3840	342	12945.6	4.329919
28800	28800	3840	489	13014.1	4.856892
33600	33600	3840	664	13062.8	4.638347
38400	38400	3840	865	13087.6	6.771344
43200	43200	3840	1093	13108.2	4.866796
48000	48000	3840	1348	13124.8	5.877538
52800	52800	3840	1660	12899.8	62.391791
57600	57600	3840	1938	13149.0	5.488853
62400	62400	3840	2273	13156.7	4.716667
67200	67200	3840	2637	13154.2	11.615136
72000	72000	3840	3030	13137.9	11.804083
4800	4800	3840	18	9598.9	9.111285
9600	9600	3840	59	12011.7	11.130191
14400	14400	3840	126	12656.0	8.285024
19200	19200	3840	222	12773.9	114.027359
24000	24000	3840	342	12936.1	7.235699
28800	28800	3840	490	13012.7	6.326226
33600	33600	3840	664	13060.7	4.656423
38400	38400	3840	865	13094.9	3.914908
43200	43200	3840	1093	13110.4	5.703276
48000	48000	3840	1348	13125.2	7.592327
52800	52800	3840	1661	12891.4	61.663237
57600	57600	3840	1939	13140.4	7.309875
62400	62400	3840	2274	13149.4	8.504960
67200	67200	3840	2636	13157.8	4.885623
72000	72000	3840	3030	13137.7	14.141384
4800	4800	3840	20	8925.4	32.231747
9600	9600	3840	59	11970.9	8.868613
14400	14400	3840	126	12624.2	7.698194
19200	19200	3840	222	12734.1	158.613371
24000	24000	3840	343	12909.4	2.429076
4800	4800	3840	20	8659.3	32.950341
9600	9600	3840	68	10472.2	11.815059
14400	14400	3840	214	7435.2	16.091309
19200	19200	3840	700	4042.0	22.072532
24000	24000	3840	2173	2036.0	18.751416
