14400	14400	3840	56	28268.1	685.998702
28800	28800	3840	186	34299.9	140.218037
43200	43200	3840	399	35951.5	149.599573
57600	57600	3840	697	36562.8	99.013626
72000	72000	3840	1080	36878.2	257.625231
86400	86400	3840	1799	31871.5	3485.721804
100800	100800	3840	5464	14280.6	159.635523
115200	115200	3840	11204	9096.7	1.253564
129600	129600	3840	14368	8977.8	0.739002
144000	144000	3840	17594	9051.6	0.688845
14400	14400	3840	79	20221.9	435.184213
28800	28800	3840	223	28551.5	447.674580
43200	43200	3840	402	35665.1	112.536127
57600	57600	3840	690	36917.8	163.907841
72000	72000	3840	1061	37517.3	107.554785
86400	86400	3840	1524	37617.9	92.095152
100800	100800	3840	2090	37340.0	120.228968
115200	115200	3840	2695	37823.9	121.965736
129600	129600	3840	3431	37600.3	85.295058
144000	144000	3840	4448	35799.2	635.493667
14400	14400	3840	55	28956.6	1369.485852
28800	28800	3840	180	35339.2	31.378008
43200	43200	3840	387	36990.0	17.593823
57600	57600	3840	677	37630.3	20.589204
72000	72000	3840	1472	27043.1	875.048451
86400	86400	3840	1496	38332.9	8.667268
100800	100800	3840	6585	11849.9	383.970327
115200	115200	3840	9236	11035.1	1078.040440
129600	129600	3840	12913	9989.5	217.646553
144000	144000	3840	18491	8612.6	13.436967
14400	14400	3840	55	29149.4	1676.334829
28800	28800	3840	178	35711.7	88.473949
43200	43200	3840	393	36503.3	390.152297
57600	57600	3840	718	35473.4	602.061473
72000	72000	3840	1294	30766.0	2322.952847
86400	86400	3840	2414	23753.1	2717.553628
100800	100800	3840	4318	18070.3	1821.182985
115200	115200	3840	7071	14413.5	1500.708613
129600	129600	3840	10482	12306.3	847.451510
144000	144000	3840	16256	9796.4	624.828020
14400	14400	3840	55	0	0
28800	28800	3840	178	0	0
43200	43200	3840	393	0	0
57600	57600	3840	718	0	0
72000	72000	3840	1294	0	0
86400	86400	3840	2414	0	0
100800	100800	3840	4318	0	0
115200	115200	3840	7071	0	0
129600	129600	3840	10482	0	0
144000	144000	3840	16256	0	0
14400	14400	3840	54	29540.5	1131.529747
28800	28800	3840	179	35656.0	263.726545
43200	43200	3840	387	37052.3	68.831466
57600	57600	3840	701	36334.5	297.727392
72000	72000	3840	1183	33657.9	528.748094
86400	86400	3840	1896	30233.5	598.769199
100800	100800	3840	2851	27372.0	385.006047
115200	115200	3840	4105	24827.5	441.844711
129600	129600	3840	5827	22138.3	294.330605
144000	144000	3840	8046	19793.0	338.590989
14400	14400	3840	54	29457.3	1052.199522
28800	28800	3840	178	35761.2	72.854377
43200	43200	3840	388	36925.6	83.777219
57600	57600	3840	703	36246.9	366.589550
72000	72000	3840	1179	33760.4	434.831240
86400	86400	3840	1905	30089.7	480.614478
100800	100800	3840	2849	27391.4	513.480478
115200	115200	3840	4107	24818.1	406.881573
129600	129600	3840	5813	22191.7	244.525750
144000	144000	3840	8020	19858.1	357.302243
