9600	9600	3840	46	15268.9	313.347463
19200	19200	3840	147	19231.7	277.325276
28800	28800	3840	320	19919.3	552.298994
38400	38400	3840	559	20250.5	384.412543
48000	48000	3840	3338	5300.9	16.020839
57600	57600	3840	4842	5262.3	4.112844
67200	67200	3840	6592	5260.8	3.253480
76800	76800	3840	8603	5265.3	2.131402
86400	86400	3840	10972	5225.1	2.411045
96000	96000	3840	13390	5285.8	3.484468
9600	9600	3840	45	15740.4	492.135015
19200	19200	3840	147	19241.3	17.675796
28800	28800	3840	371	17150.0	426.142394
38400	38400	3840	860	13160.9	457.639873
48000	48000	3840	1844	9594.3	91.252160
57600	57600	3840	3830	6652.2	769.039350
67200	67200	3840	6498	5337.0	29.525127
76800	76800	3840	12417	3648.0	28.499779
86400	86400	3840	20781	2758.8	13.754070
96000	96000	3840	31328	2259.3	14.303289
9600	9600	3840	43	16361.0	30.505668
19200	19200	3840	137	20594.5	4.706141
28800	28800	3840	289	22035.1	105.977012
38400	38400	3840	510	22187.1	287.758565
48000	48000	3840	1750	10110.5	147.321233
57600	57600	3840	4834	5271.3	7.408102
67200	67200	3840	6501	5334.5	2.722518
# x	y	z	ms	GFlops	Deviance
# x	y	z	ms	GFlops	Deviance
# x	y	z	ms	GFlops	Deviance
9600	9600	3840	44	16042.6	465.529941
19200	19200	3840	208	13611.8	292.635995
28800	28800	3840	894	7123.1	156.739039
38400	38400	3840	2473	4579.1	95.371165
48000	48000	3840	5305	3335.7	79.049449
57600	57600	3840	10048	2536.0	38.337844
67200	67200	3840	17303	2004.3	40.763504
76800	76800	3840	27815	1628.6	34.525108
86400	86400	3840	39220	1461.8	120.803439
96000	96000	3840	48470	1460.3	148.002631
9600	9600	3840	45	15684.2	415.375666
19200	19200	3840	232	12195.6	198.827947
28800	28800	3840	1263	5043.6	129.157122
38400	38400	3840	4221	2683.2	57.104506
48000	48000	3840	10630	1664.6	34.219204
57600	57600	3840	22516	1131.7	30.459065
67200	67200	3840	43093	804.8	15.611563
76800	76800	3840	60543	748.2	56.311564
86400	86400	3840	102848	557.4	80.719096
96000	96000	3840	160619	440.7	56.904769
9600	9600	3840	44	16019.8	523.199742
19200	19200	3840	227	12445.1	299.061254
28800	28800	3840	1271	5011.5	124.498159
38400	38400	3840	4245	2667.7	70.033758
48000	48000	3840	8885	1991.6	160.929086
57600	57600	3840	22639	1125.5	28.354472
67200	67200	3840	22515	1540.4	19.671696
76800	76800	3840	40957	1106.0	13.319811
86400	86400	3840	62434	918.3	64.347535
96000	96000	3840	102744	688.9	42.327226
9600	9600	3840	45	15737.1	788.028374
19200	19200	3840	268	10548.4	360.583508
28800	28800	3840	1579	4033.3	302.830897
38400	38400	3840	5098	2221.4	71.608388
48000	48000	3840	12425	1424.1	44.003288
57600	57600	3840	26247	970.8	32.797782
67200	67200	3840	44702	775.8	100.808387
76800	76800	3840	84852	533.9	11.994242
86400	86400	3840	136686	419.4	9.600517
96000	96000	3840	168813	419.3	41.556859
9600	9600	3840	45	15711.3	1036.872137
19200	19200	3840	266	10640.1	618.847640
28800	28800	3840	1525	4176.3	171.242847
38400	38400	3840	4715	2401.6	82.550694
48000	48000	3840	10097	1752.4	158.580509
57600	57600	3840	26053	978.0	34.333733
67200	67200	3840	22255	1558.4	83.997992
76800	76800	3840	42690	1061.1	6.284271
86400	86400	3840	69918	820.0	6.536992
96000	96000	3840	108733	650.9	3.145145
